latitude_surface_hole,longitude_surface_hole
31.673924,-101.980943
31.656517,-101.975284
32.044111,-101.849672
31.960956,-101.898709
32.007387,-102.007525
31.825192,-101.962024
31.953198,-101.914557
31.708909,-101.992159
31.951444,-101.953763
31.917312,-101.889721
31.960794,-101.899129
31.910886,-101.950147
31.738096,-101.825146
31.736269,-101.833294
31.737307,-101.829295
31.792581,-102.197943
31.713261,-101.78652
31.698839,-101.799469
31.699375,-101.79517
31.710054,-101.781321
31.708139,-101.789186
31.705789,-101.801622
32.003876,-102.006449
31.67237,-102.020699
31.785601,-101.866162
31.786461,-101.862538
31.760994,-101.890249
31.761581,-101.903633
31.769034,-101.888003
31.759876,-101.912815
31.753005,-101.892088
31.924304,-101.891932
31.925177,-102.100783
31.923862,-102.10335
32.083841,-101.777676
31.723461,-102.170371
31.730717,-102.173036
32.078549,-101.784433
31.683706,-102.193575
31.681249,-102.1885
31.685712,-102.185114
31.678604,-102.182785
31.723747,-102.184641
31.732499,-102.178812
31.715246,-102.203826
31.721745,-102.192802
31.728781,-102.195106
31.717244,-102.195737
31.724155,-102.198
31.713444,-102.194204
31.743927,-102.195359
31.805644,-102.175826
31.743118,-102.168764
31.749508,-101.890834
31.707656,-101.859976
31.709689,-101.85113
31.687087,-101.817513
31.729904,-101.862036
31.798576,-102.173442
31.991536,-101.860559
31.99231,-101.779802
31.988805,-101.778703
31.799673,-102.200247
31.728162,-101.925972
31.730561,-101.931787
31.729488,-101.936361
31.980552,-101.99506
32.008881,-102.003444
31.920905,-101.835717
31.924,-101.822453
31.846991,-101.951431
31.837482,-101.957474
31.826886,-101.922537
31.832862,-101.928942
31.828241,-101.946239
31.841375,-101.940821
31.8509,-101.934817
31.84892,-101.943235
31.845011,-101.959848
31.840077,-101.899144
31.830135,-101.938029
32.022128,-101.780445
32.068337,-101.782199
32.052928,-101.781091
32.045777,-101.778843
32.048925,-101.784231
32.075451,-102.088037
32.0805,-102.084589
31.713532,-102.052295
31.718049,-102.053772
32.039629,-101.803695
32.069961,-101.859967
32.041304,-101.781833
32.086523,-102.091578
32.068747,-102.0383
31.837313,-101.925984
31.843348,-101.932365
31.830905,-101.905572
31.843944,-101.946049
31.839255,-101.917802
31.848555,-101.925233
31.858201,-101.901415
31.847729,-101.89792
31.823325,-101.935248
32.004112,-102.000264
31.839907,-101.977072
31.842554,-101.967877
31.802618,-102.188169
31.807035,-102.187192
32.084038,-101.986828
32.009936,-101.998886
31.925657,-101.8318
31.923273,-101.840051
31.952426,-102.01023
31.917851,-101.830634
31.91592,-101.838368
31.931109,-101.842409
31.952839,-102.005251
32.013675,-101.779407
32.001844,-101.934418
31.833288,-101.974927
31.997239,-101.937451
31.925165,-101.856468
31.936549,-101.855224
31.849545,-101.970156
31.855653,-101.976812
31.857837,-101.968416
31.960926,-101.926924
32.003303,-101.94699
31.84773,-101.978561
31.953349,-102.028871
31.957478,-102.027278
31.795903,-101.93924
31.794886,-101.937478
31.792136,-101.940926
32.023659,-101.985994
31.808291,-102.184292
31.979062,-101.864913
31.961619,-101.923936
32.086346,-101.992586
32.067443,-101.799001
31.803693,-102.201527
31.789485,-102.210642
31.791248,-102.201419
31.88568,-102.013059
31.876798,-102.032451
32.078549,-101.784432
31.879345,-102.020038
31.799388,-101.958899
31.797119,-101.953515
31.775546,-102.192433
31.763105,-102.19281
31.780461,-101.94339
31.787608,-101.94504
31.829817,-101.973684
31.840995,-101.958582
31.949263,-101.837252
32.080717,-101.999982
31.850662,-101.965463
31.946633,-101.838505
31.942464,-101.978633
31.827867,-101.918451
31.834443,-101.938293
31.841771,-101.923032
31.76083,-102.201461
31.843865,-101.914214
31.832549,-101.946401
31.833979,-101.956371
31.981097,-101.980711
32.011463,-101.942357
31.795484,-101.943812
31.790717,-101.956075
31.845769,-101.945989
31.915983,-101.911693
31.905397,-101.908323
31.918905,-101.899031
32.061258,-101.779321
31.98196,-101.790773
31.921362,-101.792476
31.944125,-101.826572
31.978887,-101.838069
31.82887,-101.798744
31.963866,-101.819732
31.903666,-102.077198
31.805408,-101.950965
31.774042,-101.954965
31.854659,-101.981122
31.833007,-101.960466
31.823697,-101.966664
32.083873,-102.085669
32.085887,-102.077205
32.077937,-102.07908
31.847213,-101.915978
32.086801,-102.073085
31.840807,-101.927129
31.853315,-101.922246
31.842293,-101.904953
31.850126,-101.90369
31.830374,-101.923705
31.926799,-101.897778
31.937241,-101.886217
31.849307,-101.938457
31.798385,-101.962985
32.012499,-101.937174
31.941868,-102.08716
31.918979,-101.99702
31.969958,-102.052691
31.920636,-101.860073
31.968301,-101.845824
31.918843,-101.801956
31.981096,-101.776375
31.948942,-101.82398
31.877843,-101.970642
31.950927,-101.829212
31.884871,-101.995017
31.858037,-101.901618
31.870204,-101.864741
31.838187,-101.953135
31.834815,-101.920745
31.866622,-101.877952
31.943586,-101.973879
31.944369,-101.968665
31.834046,-101.969589
31.836354,-101.975455
31.835407,-101.96541
31.846795,-101.969299
31.844375,-101.976764
31.854245,-101.966643
31.842968,-101.963618
32.081318,-101.996927
32.084737,-102.001254
32.085343,-101.99693
31.85665,-101.972497
32.082758,-101.991472
31.801142,-102.209472
31.796451,-102.198827
31.790348,-102.205991
31.852539,-101.975638
31.933962,-101.885169
31.916457,-101.893743
31.880539,-101.967108
31.785444,-101.954274
31.933422,-101.823707
31.93855,-101.834134
31.923541,-101.847033
31.79557,-102.185691
31.798404,-102.191011
31.747284,-101.973316
31.910876,-102.016571
31.774296,-102.179027
31.766462,-102.180691
31.779296,-102.176249
31.764856,-102.202804
31.931169,-102.107623
31.928072,-102.104659
31.763603,-101.956477
31.755576,-101.967721
31.930022,-102.112543
31.763284,-101.969052
31.927192,-102.10855
31.739783,-101.970875
31.933075,-102.099228
31.897973,-102.03914
31.878318,-102.041924
31.875769,-102.03671
31.893074,-102.011156
31.77776,-102.183332
31.767452,-102.176599
31.883675,-102.003557
31.882826,-102.007696
31.856166,-101.910077
31.829916,-101.909648
31.844304,-101.928265
31.82967,-101.927878
31.853635,-101.904836
31.832171,-101.933123
31.842332,-101.936721
31.841401,-101.908837
31.769378,-101.957571
31.941869,-102.092844
31.964855,-102.01193
31.833826,-101.924836
31.927107,-101.84805
32.046494,-101.792275
31.93753,-102.096242
31.938547,-101.994748
31.836068,-101.947435
31.847956,-101.947332
31.892127,-102.015259
31.875943,-102.054523
31.941189,-101.999801
32.026642,-101.776842
31.797771,-101.798422
31.930521,-101.982513
31.778652,-101.952494
31.953364,-101.85185
31.775436,-101.946518
31.789828,-101.960193
31.793057,-101.947422
31.845268,-101.924168
31.843266,-101.900858
31.850743,-101.917131
31.897365,-102.074516
31.908705,-102.072691
31.902544,-102.071754
31.905007,-102.041574
31.974964,-102.049811
31.780504,-101.978892
31.775656,-101.982988
31.833793,-101.969635
32.063703,-102.041452
31.947198,-101.970339
31.846712,-101.928634
31.970597,-101.822885
31.728569,-101.953969
31.719838,-101.95908
31.914737,-101.999742
31.783808,-101.962557
31.930209,-101.816529
32.034736,-101.971087
31.908559,-102.042233
31.886711,-102.022346
31.890519,-102.005939
31.727546,-101.95832
31.922478,-101.994868
31.929225,-101.990523
31.937849,-101.820719
31.942115,-101.968304
31.94647,-101.976573
31.917608,-101.903417
31.889925,-101.924668
31.872399,-102.048857
31.794585,-102.189735
31.805158,-102.193192
31.800509,-102.196744
32.040824,-102.017919
31.907237,-102.100724
31.957514,-102.006157
31.836871,-101.911985
31.838831,-101.935601
31.885339,-101.92838
31.825934,-101.926644
31.824997,-102.04856
31.79697,-101.957575
31.793662,-102.193518
32.081648,-102.080266
31.835765,-101.916644
31.794354,-102.207283
31.946973,-102.023933
31.96714,-102.048089
32.001279,-102.015031
31.79654,-102.212811
31.976305,-101.992417
32.006907,-101.944991
32.077082,-102.016381
32.08249,-102.009269
31.967954,-102.017213
31.870276,-101.874497
31.765548,-102.184567
31.851218,-101.899085
31.849154,-101.907787
31.852857,-101.909127
31.833405,-101.910817
31.835399,-101.934193
31.836357,-101.930084
31.832302,-101.915489
32.085816,-102.076925
31.983151,-101.786079
31.765284,-101.96036
31.769554,-102.19923
32.009102,-101.94788
31.794187,-102.200666
31.817309,-101.954595
31.816807,-101.956771
31.959797,-101.823357
31.771802,-102.191221
31.773566,-102.183025
31.879375,-102.030193
31.974924,-101.819193
31.76851,-102.2035
31.854899,-101.899573
31.757572,-101.95875
31.77765,-101.980797
31.671427,-102.018181
31.802383,-101.946399
31.818447,-101.967206
32.023278,-101.973071
31.814518,-101.955596
31.798285,-102.204363
31.768446,-102.172515
31.77591,-102.174927
31.797644,-102.208344
31.848506,-101.974513
31.949899,-102.011062
31.91054,-102.100794
31.840449,-101.913037
31.845743,-101.903964
31.845426,-101.955744
31.831359,-101.919607
31.835796,-101.907645
31.838226,-101.93969
31.84624,-101.92007
32.000429,-101.977423
31.800843,-101.954349
31.827468,-101.935979
31.834518,-101.906137
31.838233,-101.903605
31.845834,-102.088786
31.831223,-102.099982
31.871771,-102.071338
31.866741,-102.073213
31.833485,-101.942393
32.06688,-102.253844
31.825491,-101.933112
32.071338,-102.250836
32.073953,-102.256075
32.078601,-102.25374
31.869513,-102.061285
31.880482,-102.065452
31.954986,-102.004464
31.875902,-102.068025
31.874521,-102.076769
31.877704,-102.077786
32.030151,-101.975301
31.842244,-102.101988
31.836374,-102.096363
31.834262,-102.086366
31.978329,-102.055964
31.817588,-101.957625
31.817566,-101.957719
31.826833,-101.96373
31.963652,-102.052044
31.925105,-102.101095
32.00404,-101.991865
31.992807,-101.984187
31.847156,-101.974211
31.85713,-101.970938
31.85715,-101.970891
31.841633,-102.088069
31.838428,-102.087025
31.948316,-101.841409
31.948338,-101.841316
31.965508,-102.044283
31.838736,-102.100839
31.834519,-102.099556
31.836403,-102.096358
31.905437,-102.104262
31.780304,-101.95006
31.774682,-101.94796
31.774527,-101.947907
31.773491,-101.952898
31.773512,-101.952805
31.948305,-102.036316
31.964471,-102.048354
31.911084,-101.998529
31.86907,-102.065552
31.872596,-102.066689
31.868114,-102.06967
31.878716,-102.073057
31.909676,-101.989694
31.901699,-101.987672
31.900515,-101.9952
31.870642,-102.074973
31.844092,-102.093284
31.840702,-102.092178
31.837511,-102.091137
31.913905,-101.986303
31.855485,-101.978896
31.855506,-101.978803
31.839638,-102.097121
31.843117,-102.098123
31.832329,-102.095266
31.833398,-102.090078
31.908513,-101.993511
31.850588,-101.893808
31.859122,-101.896911
31.736248,-101.955951
31.992034,-101.981001
31.761165,-101.866537
31.72971,-101.949103
31.909913,-102.002794
31.883211,-102.069894
31.881125,-102.078878
31.888946,-102.076827
31.89264,-102.080704
32.015659,-101.985698
31.759795,-101.864504
31.835314,-101.824286
31.835293,-101.824379
31.99951,-102.000628
31.953479,-102.012079
31.910439,-102.003858
32.041426,-101.830111
31.668985,-101.99634
31.731933,-101.959668
31.735226,-101.960654
31.738371,-101.961646
31.998001,-101.985262
31.948707,-101.839299
32.003939,-101.97889
32.072628,-102.006126
31.948728,-101.839206
31.939144,-101.968738
31.8334,-101.823951
31.833379,-101.824044
31.7753,-101.945154
31.775364,-101.944875
31.773894,-101.951042
31.776252,-101.943411
31.776127,-101.943168
31.775518,-101.944977
31.776095,-101.943308
31.887667,-102.066901
31.894772,-102.069154
31.941758,-101.838006
31.852504,-102.091449
31.851563,-102.095555
31.773804,-101.950728
31.773836,-101.950588
31.979141,-102.050862
32.076127,-102.020492
31.855949,-102.105899
31.947538,-101.835987
32.069265,-102.018512
31.947604,-101.835708
31.947571,-101.835848
31.953071,-101.820649
31.953038,-101.820789
31.953104,-101.820509
31.952601,-101.822654
31.952634,-101.822514
31.952666,-101.822374
31.952153,-101.824565
31.952185,-101.824426
31.952218,-101.824289
31.989775,-101.93143
32.083444,-102.005156
32.011218,-101.990969
32.002721,-101.985282
31.905469,-102.006733
32.031679,-101.970106
31.992469,-101.974714
32.054053,-101.808575
31.989841,-101.93115
31.989808,-101.93129
31.923681,-102.025976
31.793914,-101.930416
31.79457,-101.932425
31.793947,-101.930276
31.79398,-101.930137
31.794453,-101.932474
31.794686,-101.932379
31.857039,-101.969051
31.857137,-101.968962
31.857235,-101.968874
31.935635,-102.104458
31.916848,-102.023135
31.855812,-101.974358
31.855877,-101.974078
31.855845,-101.974218
31.837968,-101.965514
31.838001,-101.965374
31.838034,-101.965235
31.951973,-102.007885
31.997505,-101.988748
31.774559,-101.947767
31.98427,-101.97831
32.073504,-102.00199
31.923599,-102.103872
31.990843,-101.933076
31.990909,-101.932796
31.753879,-101.859795
31.907509,-102.095542
31.90474,-101.993168
31.916535,-102.08925
31.70916,-101.803131
31.838153,-101.820315
31.895994,-102.068674
31.895962,-102.068814
31.895929,-102.068954
31.815031,-101.966991
31.815064,-101.966851
31.815097,-101.966712
31.945452,-101.853126
31.815322,-101.964578
31.815355,-101.964438
31.815388,-101.964299
32.049512,-101.811219
31.94542,-101.853266
32.078644,-102.021304
31.945388,-101.853406
31.800214,-101.938919
32.072568,-102.019503
31.85239,-101.927926
31.852509,-101.927964
31.852628,-101.928003
31.855849,-101.915181
31.855882,-101.915042
31.855915,-101.914902
31.709847,-101.861019
31.709899,-101.860944
31.881139,-102.007905
31.881171,-102.007765
31.881203,-102.007625
31.883126,-101.97237
31.922148,-102.073622
31.900078,-102.057349
31.911229,-102.000551
31.914007,-101.988357
31.909372,-101.987393
31.912417,-101.995264
31.946244,-101.818489
32.000647,-101.987476
32.008375,-101.930126
32.004408,-101.926674
32.073523,-102.015393
31.824462,-101.863184
31.824343,-101.863148
32.086705,-102.023902
31.989039,-101.934481
31.989105,-101.934201
31.733721,-101.950391
31.898469,-102.004066
32.084756,-102.032405
31.951707,-102.004029
31.988363,-101.973858
31.9218,-102.096789
31.93641,-101.865562
31.835832,-101.862727
31.826519,-101.853779
31.826498,-101.853872
31.706548,-101.849549
31.880642,-101.987139
31.713979,-101.853294
31.713958,-101.853387
31.918343,-102.081854
31.93757,-102.104708
31.858431,-101.904257
31.916049,-101.910586
31.916071,-101.910493
31.916093,-101.9104
31.858464,-101.904117
31.858497,-101.903977
31.845614,-101.959005
31.845647,-101.958865
31.845679,-101.958726
31.916114,-101.910306
31.828838,-101.843571
31.829276,-101.84162
31.830032,-101.849101
31.830851,-101.834581
31.996482,-101.976669
31.853296,-102.091327
31.813654,-101.965137
31.813115,-101.967842
31.813587,-101.965416
31.903677,-102.014517
31.913797,-101.897587
31.84069,-101.849814
31.850666,-101.9107
31.888922,-101.988108
31.830602,-101.835721
31.829307,-101.84148
32.009721,-101.992943
31.965862,-102.00752
31.783373,-101.813639
31.783253,-101.813602
31.783133,-101.813566
31.84107,-101.953109
31.907053,-102.052269
31.908412,-102.02704
31.937153,-101.808646
31.937219,-101.808367
31.853614,-101.924917
31.853636,-101.924824
31.854399,-101.92154
31.854421,-101.921447
31.937186,-101.808506
31.951643,-101.827087
32.070023,-102.014273
31.931129,-101.806022
31.905376,-102.021299
31.905336,-102.021437
31.905297,-102.021574
31.895406,-102.001633
31.895439,-102.001493
31.895471,-102.001353
31.951312,-101.82753
31.951344,-101.82739
31.949698,-101.834603
31.949731,-101.834463
31.972093,-101.831182
31.972126,-101.831042
31.971939,-101.826969
31.971971,-101.826829
31.968668,-101.830513
31.968701,-101.830373
31.969612,-101.826387
31.969644,-101.826247
31.70801,-101.860757
31.708042,-101.860618
31.708075,-101.860478
31.850849,-101.925684
31.850883,-101.925544
31.855254,-101.917717
31.850916,-101.925405
31.855286,-101.917575
31.855319,-101.917435
31.950339,-101.832732
31.955563,-101.8292
31.955596,-101.82906
31.712022,-101.854492
31.712087,-101.854212
31.950306,-101.832872
31.712054,-101.854352
31.708468,-101.8589
31.708501,-101.85876
31.708533,-101.858621
31.675387,-101.814335
31.675419,-101.814195
31.67545,-101.814055
31.676641,-101.807411
31.676673,-101.807271
31.676704,-101.807131
31.67564,-101.813216
31.675671,-101.813076
31.675703,-101.812936
31.971656,-101.82921
31.971624,-101.82935
31.971688,-101.82907
31.675542,-101.806067
31.7101,-101.857197
32.054382,-101.845771
32.054415,-101.845631
32.054449,-101.845492
31.710133,-101.857057
31.710165,-101.856917
31.909571,-101.954347
31.711752,-101.852355
31.711784,-101.852215
31.712512,-101.848486
31.709491,-101.851123
31.709523,-101.850983
31.709523,-101.850983
31.712393,-101.848448
31.829918,-101.848957
31.829949,-101.848817
31.829338,-101.84134
31.710612,-101.857075
31.944324,-101.858143
31.944292,-101.858283
31.710645,-101.856937
31.710677,-101.856797
31.712296,-101.852094
31.963058,-101.816891
31.963092,-101.816752
31.963125,-101.816612
31.712264,-101.852234
31.676893,-101.806292
31.676925,-101.806152
31.676957,-101.806012
31.67832,-101.798631
31.856946,-101.908349
31.856827,-101.908311
31.856707,-101.908272
31.782982,-101.938254
31.963371,-101.815571
31.963404,-101.815431
32.009469,-101.990404
31.783015,-101.938114
31.783048,-101.937975
31.678351,-101.798491
31.678382,-101.79835
31.679526,-101.793132
31.679563,-101.792964
31.679594,-101.792823
31.849619,-101.941081
31.849499,-101.941043
31.84938,-101.941005
31.85176,-101.932825
31.85164,-101.932787
31.851519,-101.932749
31.849516,-101.940481
31.849397,-101.940443
31.849278,-101.940404
31.851681,-101.932246
31.851561,-101.932208
31.851442,-101.93217
31.816691,-101.960452
31.81681,-101.960491
31.818534,-101.961703
31.818654,-101.961742
31.935543,-101.808399
31.935575,-101.808259
31.832306,-101.826811
31.832338,-101.826671
31.832369,-101.826531
31.830981,-101.834831
31.83082,-101.834721
31.827256,-101.850459
31.827287,-101.850319
31.827318,-101.850179
31.828807,-101.843711
31.830571,-101.835861
31.830634,-101.835581
31.828869,-101.84343
31.968254,-101.828005
31.968284,-101.827864
31.968295,-101.827819
31.893306,-102.008844
31.893277,-102.008985
31.893248,-102.009125
31.834559,-101.81883
31.834319,-101.818757
31.834439,-101.818792
31.825269,-101.859988
31.825209,-101.85977
31.82524,-101.859629
31.835294,-101.821225
31.835413,-101.821264
31.832291,-101.829543
31.832322,-101.829403
31.832353,-101.829263
31.835532,-101.821303
31.894711,-102.074449
31.894678,-102.074589
31.894743,-102.074309
31.818554,-101.961141
31.818435,-101.961102
31.816684,-101.961112
31.816565,-101.961073
31.685341,-101.788889
31.685374,-101.788749
31.814785,-101.968013
31.814819,-101.967873
31.815027,-101.957563
31.815059,-101.957423
31.856326,-101.913151
31.901831,-101.98565
31.901794,-101.985788
31.901758,-101.985927
31.856294,-101.913291
31.896997,-102.063371
31.897029,-102.063231
31.897062,-102.063092
31.725054,-101.829954
31.725086,-101.829814
31.725117,-101.829674
31.726616,-101.822561
31.726496,-101.822525
31.726376,-101.822488
31.825431,-101.858773
31.825462,-101.858633
31.678566,-101.797509
31.678597,-101.797369
31.678628,-101.797229
31.854432,-102.101778
31.854208,-102.101153
31.854345,-102.101064
31.8552,-102.094528
31.855366,-102.094901
31.898936,-102.054952
31.898842,-102.054398
31.899001,-102.054672
31.859633,-101.909398
31.859666,-101.909258
31.859698,-101.909118
31.89328,-102.078564
31.893312,-102.078424
31.895159,-102.072518
31.895191,-102.072378
31.895224,-102.072238
31.725373,-101.828536
31.725404,-101.828397
31.771954,-101.952899
31.772011,-101.953314
31.725435,-101.828257
31.727295,-101.820359
31.727327,-101.820219
31.727358,-101.820079
31.853843,-101.979892
31.853723,-101.979854
31.944893,-101.855507
31.944925,-101.855367
31.933675,-102.004021
31.93369,-102.003959
31.933704,-102.003897
31.766008,-101.860139
31.76604,-101.859999
31.766071,-101.859859
31.767941,-101.852384
31.768033,-101.852287
31.768125,-101.852191
31.869281,-101.999994
31.869313,-101.999855
31.869346,-101.999715
31.871917,-101.993534
31.871949,-101.993394
31.904283,-102.030085
31.90425,-102.030225
31.904218,-102.030365
31.892719,-102.078526
31.892686,-102.078666
31.892625,-102.077972
31.934312,-102.092405
31.934326,-102.092343
31.934341,-102.092281
31.934356,-102.092219
31.93437,-102.092157
31.934385,-102.092094
31.900451,-102.046637
31.900339,-102.046161
31.900516,-102.046357
31.902305,-102.037622
31.902464,-102.037895
31.902496,-102.037755
31.931979,-102.001718
31.932048,-102.002379
31.932076,-102.002254
32.057052,-101.837816
32.057086,-101.837676
32.057119,-101.837536
31.730152,-101.814308
31.730184,-101.814168
31.730216,-101.814028
31.730419,-101.813143
31.730451,-101.813003
31.730482,-101.812863
31.899369,-102.001294
31.899401,-102.001154
31.899434,-102.001014
31.905008,-102.022582
31.904921,-102.022032
31.903738,-102.030346
31.90377,-102.030206
31.903579,-102.030073
31.78012,-101.973472
31.780137,-101.973329
31.780155,-101.973186
31.782387,-101.96373
31.782419,-101.96359
31.782451,-101.96345
31.903694,-101.986692
31.903558,-101.986198
31.903573,-101.986136
31.83026,-101.828943
31.830292,-101.828803
31.830325,-101.828664
31.831922,-101.823073
31.831955,-101.822933
31.831987,-101.822793
31.933891,-102.10123
31.905388,-102.021457
31.828041,-101.839935
31.828083,-101.839748
31.828135,-101.836394
31.932277,-102.038297
31.932292,-102.038235
31.932181,-102.037759
31.779625,-101.973667
31.779642,-101.973523
31.932322,-102.03811
31.779659,-101.97338
31.781875,-101.963854
31.781907,-101.963714
31.781939,-101.963574
31.932336,-102.038048
31.847862,-101.949573
31.847895,-101.949433
31.847928,-101.949293
31.765615,-101.860899
31.765646,-101.860759
31.765677,-101.860619
31.767037,-101.852777
31.767262,-101.853088
31.767355,-101.852992
31.933736,-102.031336
31.933751,-102.031274
31.93364,-102.030799
31.93378,-102.03115
31.933795,-102.031088
31.915558,-102.031944
31.928952,-101.988433
31.893904,-102.075249
32.061976,-101.787329
31.893939,-102.075195
31.893995,-102.075063
31.894095,-102.075383
31.890348,-102.080257
31.679799,-101.792196
31.679831,-101.792056
31.890507,-102.080531
32.054895,-101.845655
32.054928,-101.845515
32.054838,-101.844966
32.057565,-101.8377
32.057598,-101.837562
32.057508,-101.837011
31.766589,-101.868214
31.763733,-101.921175
31.763525,-101.920728
31.763472,-101.920711
31.960829,-101.816124
31.960844,-101.816062
31.85134,-102.102992
31.851354,-102.10293
31.851369,-102.102868
31.855248,-102.094917
31.855262,-102.094855
31.855276,-102.094793
31.960986,-101.816407
31.960785,-101.816311
31.9608,-101.816249
31.960815,-101.816186
31.714411,-101.845009
31.714439,-101.844885
31.714453,-101.844822
31.714467,-101.84476
31.714425,-101.844947
31.714347,-101.844292
31.711744,-101.834903
31.711758,-101.834841
31.711772,-101.834779
31.711786,-101.834717
31.711665,-101.834248
31.711679,-101.834186
32.063076,-101.804222
32.06309,-101.80416
32.063105,-101.804098
31.916013,-102.078673
31.915903,-102.078197
31.916043,-102.078549
31.740326,-101.816662
32.060177,-101.812159
32.060192,-101.812097
32.060207,-101.812035
31.763763,-101.921172
31.763816,-101.921189
31.763869,-101.921206
31.765222,-101.91325
31.765143,-101.912858
31.765328,-101.913284
31.76536,-101.913394
31.765413,-101.913411
31.765466,-101.913428
31.835154,-101.8174
31.835056,-101.817382
31.930534,-101.7978
31.930523,-101.79796
31.777829,-101.945119
31.777844,-101.945057
31.777858,-101.944994
31.777872,-101.944932
31.662903,-101.844808
31.662917,-101.844746
31.662931,-101.844684
31.662945,-101.844622
31.66296,-101.84456
31.66297,-101.844498
31.666519,-101.837481
31.666466,-101.837464
31.666413,-101.837447
31.666541,-101.837388
31.666488,-101.837371
31.666435,-101.837354
31.949519,-102.001503
31.949534,-102.001441
31.949548,-102.001379
31.663171,-101.844623
31.663163,-101.844541
31.663199,-101.844499
31.666743,-101.83713
31.666355,-101.83701
31.66628,-101.836973
31.83398,-101.808504
31.961923,-101.843279
31.889962,-102.080791
31.889995,-102.080651
31.928641,-101.988396
31.962117,-101.853058
31.962131,-101.852996
31.962146,-101.852933
31.759333,-101.875184
31.759499,-101.875452
31.759531,-101.875313
31.759727,-101.867606
31.75976,-101.867466
31.759792,-101.867326
31.847704,-101.950607
31.847733,-101.950483
31.847719,-101.950545
31.896769,-102.010203
31.896784,-102.010141
31.896647,-102.009646
31.931835,-102.003664
31.931873,-102.003622
31.931738,-102.003127
31.896812,-102.053449
31.896827,-102.053387
31.896841,-102.053325
31.902348,-102.037435
31.902362,-102.037373
31.902377,-102.037311
31.900495,-102.04645
31.900382,-102.045975
31.900523,-102.046326
31.896654,-102.060082
31.974448,-102.034647
31.974463,-102.034584
31.974477,-102.034522
31.822073,-101.950127
31.822622,-101.949854
31.822608,-101.949916
31.822593,-101.949978
31.822128,-101.950008
31.822139,-101.949848
31.822578,-101.950041
31.896752,-102.06062
31.896766,-102.060558
31.974548,-102.025876
31.974414,-102.025381
31.974553,-102.025732
31.666562,-101.837408
31.666435,-101.837354
31.666488,-101.837371
31.663056,-101.84401
31.663206,-101.844354
31.663242,-101.844313
31.795178,-101.925613
31.795156,-101.925706
31.7952,-101.92552
31.79549,-101.923144
31.79557,-101.923169
31.795649,-101.923195
32.038569,-101.823014
32.038584,-101.822952
32.038598,-101.82289
31.789193,-101.939172
31.789226,-101.939032
31.789236,-101.938872
31.788717,-101.939134
31.788731,-101.939072
31.788746,-101.93901
31.791389,-101.933623
31.791404,-101.933561
31.791418,-101.933499
31.791345,-101.933809
31.79136,-101.933747
31.791397,-101.933705
31.819617,-101.958782
31.819651,-101.958643
31.819684,-101.958503
31.832074,-101.829654
31.954112,-101.832083
31.953999,-101.831613
31.954141,-101.831958
31.954156,-101.831896
31.95417,-101.831834
31.954185,-101.831772
31.832105,-101.829514
31.832137,-101.829373
31.834679,-101.821417
31.834559,-101.82138
31.83444,-101.821343
31.832585,-101.829527
31.832616,-101.829387
31.832648,-101.829247
31.834451,-101.820781
31.834332,-101.820745
31.758998,-101.875526
31.759012,-101.875464
31.759026,-101.875402
31.759258,-101.86754
31.759273,-101.867478
31.759287,-101.867416
31.834571,-101.820818
31.926716,-102.099968
31.933965,-102.003016
31.93398,-102.002953
31.933994,-102.002891
31.926731,-102.099906
31.926745,-102.099844
31.925542,-102.099007
31.925431,-102.09853
31.925445,-102.098468
32.041029,-101.815648
32.041052,-101.815588
32.041074,-101.815529
32.063245,-101.804444
32.063259,-101.804382
32.063274,-101.80432
32.060222,-101.811972
32.060237,-101.81191
32.060252,-101.811848
31.909024,-102.02394
31.909038,-102.023878
31.903649,-102.020797
31.909067,-102.023753
31.903606,-102.020983
31.903569,-102.020771
31.767123,-101.905786
31.767156,-101.905646
31.767189,-101.905507
31.766603,-101.905935
31.766618,-101.905873
31.76661,-101.905791
31.896702,-102.010369
31.896717,-102.010307
31.896731,-102.010245
31.899036,-102.002486
31.89905,-102.002423
31.899064,-102.002361
31.680464,-101.789244
31.680496,-101.789104
31.714208,-101.845029
31.916061,-102.078485
31.916073,-102.078423
31.916087,-102.07836
31.714222,-101.844967
32.05291,-101.845002
31.714236,-101.844905
32.052877,-101.845142
31.71154,-101.834924
31.711554,-101.834861
31.711568,-101.834799
31.898706,-102.063087
31.89519,-102.062691
31.895276,-102.062317
31.898583,-102.063248
31.898598,-102.063186
31.895233,-102.062504
32.068711,-102.015358
31.897228,-102.058325
31.89726,-102.058185
31.897293,-102.058045
31.900417,-102.055641
31.900309,-102.05574
31.900431,-102.055579
32.063372,-101.884152
31.90734,-102.031566
31.907354,-102.031504
31.907369,-102.031442
31.907407,-102.031399
31.907421,-102.031337
31.907436,-102.031275
31.808499,-101.877669
32.078238,-101.859419
32.06333,-101.884339
32.063344,-101.884276
32.063358,-101.884214
32.063386,-101.884089
32.0634,-101.884027
31.974381,-102.034813
31.974395,-102.034751
31.97441,-102.034689
31.974481,-102.026043
31.974495,-102.02598
31.97451,-102.025918
31.777881,-101.94487
31.925585,-102.098821
31.925613,-102.098696
31.777895,-101.944808
31.926759,-102.099782
31.926773,-102.099719
31.926788,-102.099657
31.831853,-101.823329
31.831883,-101.823188
31.831913,-101.823048
31.830279,-101.818412
31.830312,-101.818273
31.830346,-101.818133
